Time	Current	Time	Current
s	A	s	A
	Short Pulses		Single Pulse
0	2.197265625E-7	0	2.685546875E-6
2.09999999469801E-4	-1.15966796875E-7	1.72999999563217E-4	3.0517578125E-6
3.02999999234999E-4	-3.2958984375E-7	2.72999999310741E-4	-3.173828125E-6
3.88999999017869E-4	1.678466796875E-7	3.6999999906584E-4	-5.18798828125E-7
4.73999998803265E-4	1.5869140625E-7	4.65999998823463E-4	4.425048828125E-6
5.59999998586136E-4	6.103515625E-8	5.60999998583611E-4	-3.35693359375E-7
6.45999998369007E-4	2.471923828125E-7	6.56999998341234E-4	-2.532958984375E-6
7.30999998154402E-4	-2.532958984375E-7	7.51999998101383E-4	-1.8310546875E-7
8.16999997937273E-4	-4.69970703125E-7	8.47999997859006E-4	3.96728515625E-7
9.02999997720144E-4	-1.007080078125E-7	9.43999997616629E-4	-3.662109375E-7
9.88999997503015E-4	1.190185546875E-7	0.00103999999737425	-5.79833984375E-7
0.00107399999728841	1.251220703125E-7	0.00113599999713188	1.0986328125E-6
0.00116099999706876	7.62939453125E-8	0.0012319999968895	5.18798828125E-7
0.00124599999685415	1.190185546875E-7	0.00132799999664712	-6.7138671875E-7
0.00133199999663702	-3.753662109375E-7	0.00142399999640475	-1.40380859375E-6
0.00141799999641989	-1.708984375E-7	0.00151899999616489	-3.0517578125E-7
0.00150299999620529	-5.4931640625E-8	0.00161499999592252	-3.35693359375E-7
0.00158799999599069	2.166748046875E-7	0.00171199999567762	-2.74658203125E-7
0.00167399999577356	1.64794921875E-7	0.00180699999543776	-4.2724609375E-7
0.00175999999555643	1.373291015625E-7	0.00190299999519539	-1.800537109375E-6
0.0018459999953393	7.01904296875E-8	0.00199899999495301	6.011962890625E-6
0.00193099999512469	-1.190185546875E-7	0.00209499999471063	-8.85009765625E-7
0.00201699999490756	-3.2958984375E-7	0.00219099999446826	4.2724609375E-7
0.00210299999469044	-1.068115234375E-7	0.0022859999942284	-2.44140625E-7
